image_id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22
test_0121,0.115479,1033.717214,0.501300,0.553716,0.621718,0.545781,0.121633,0.370791,0.115811,0.124814,0.137352,0.460964,0.509954,0.577786,0.499691,0.540503,0.600656,0.519074,0.583476,0.658538,0.525473,0.580929,0.649890
test_0122,0.107788,1621.058634,0.454024,0.481643,0.314590,0.454343,0.247017,0.385235,0.266908,0.238144,0.284575,0.526123,0.553521,0.399427,0.484456,0.508945,0.265049,0.490236,0.509027,0.403303,0.315282,0.355077,0.190581
test_0123,0.133911,998.945097,0.358776,0.308777,0.146181,0.305190,0.093740,0.440901,0.144135,0.090182,0.086669,0.344657,0.326586,0.165598,0.414696,0.300746,0.133518,0.359296,0.337257,0.166934,0.316454,0.270520,0.118673
test_0124,0.057800,1170.039226,0.659315,0.642142,0.588409,0.641221,0.206964,0.348869,0.209885,0.206874,0.217665,0.771161,0.766375,0.703673,0.517206,0.476544,0.376779,0.598007,0.601056,0.591984,0.750888,0.724594,0.681199
test_0125,0.110229,748.724129,0.203109,0.246221,0.191020,0.227036,0.203254,0.384509,0.201723,0.207918,0.210981,0.292626,0.338808,0.196449,0.181115,0.242777,0.218780,0.202981,0.214979,0.190441,0.135714,0.188319,0.158411
test_0126,0.199158,7688.519442,0.550794,0.583717,0.600490,0.575767,0.286232,0.346104,0.247391,0.294460,0.369992,0.563385,0.557979,0.520118,0.649464,0.716255,0.784655,0.546130,0.584151,0.614018,0.444198,0.476481,0.483169
test_0127,0.320862,4709.150161,0.509869,0.570885,0.366742,0.529373,0.138830,0.394395,0.149984,0.136299,0.174242,0.517069,0.580050,0.353845,0.564401,0.624934,0.386424,0.466216,0.524354,0.351395,0.491789,0.554201,0.375304
test_0128,0.132263,2697.866832,0.482595,0.567566,0.339520,0.516168,0.226307,0.408414,0.228084,0.225621,0.318617,0.607781,0.675011,0.559232,0.546238,0.601306,0.436202,0.380274,0.535035,0.165128,0.396087,0.458911,0.197518
test_0129,0.038513,360.271726,0.474333,0.454399,0.384235,0.452377,0.163420,0.361268,0.158776,0.162952,0.188206,0.614355,0.594378,0.559991,0.418854,0.410422,0.333937,0.519705,0.482435,0.406436,0.344418,0.330362,0.236576
test_0130,0.051880,1086.049582,0.631281,0.484996,0.178364,0.493793,0.222376,0.487611,0.280657,0.226239,0.106716,0.757039,0.592875,0.206906,0.646376,0.461740,0.141758,0.675386,0.530455,0.215365,0.446324,0.354913,0.149427
test_0131,0.095703,983.807950,0.464531,0.418442,0.403384,0.430512,0.236641,0.361122,0.251808,0.239128,0.204874,0.528309,0.481107,0.462369,0.446977,0.397696,0.377143,0.457392,0.422646,0.412155,0.425446,0.372317,0.361868
test_0132,0.075317,1079.198520,0.389254,0.502033,0.370933,0.453376,0.220009,0.397738,0.236755,0.221098,0.233564,0.497977,0.621014,0.382605,0.230055,0.364582,0.214666,0.502516,0.601000,0.494792,0.326466,0.421533,0.391669
test_0133,0.080566,2154.103426,0.355290,0.540733,0.658693,0.498721,0.327052,0.423674,0.231358,0.358501,0.429353,0.475403,0.724946,0.886752,0.292660,0.459004,0.568771,0.311898,0.466155,0.565951,0.341200,0.512826,0.613298
test_0134,0.148132,2151.652242,0.579682,0.498140,0.428775,0.514619,0.128968,0.384763,0.148282,0.129427,0.142808,0.553809,0.448376,0.372758,0.583054,0.506698,0.475942,0.592221,0.546257,0.456281,0.589646,0.491227,0.410121
test_0135,0.071899,1270.895547,0.616700,0.619827,0.612644,0.618093,0.143534,0.335192,0.141438,0.143490,0.151300,0.710106,0.715590,0.716118,0.610866,0.611762,0.601762,0.601186,0.603958,0.590269,0.544641,0.548000,0.542426
test_0136,0.102112,1846.772392,0.503087,0.472682,0.268615,0.458521,0.137370,0.404286,0.157331,0.140285,0.105811,0.471035,0.449788,0.268507,0.611741,0.564359,0.281101,0.455270,0.430324,0.268557,0.474301,0.446257,0.256294
test_0137,0.159058,2823.438314,0.473618,0.526180,0.559982,0.514319,0.291117,0.359013,0.312320,0.282931,0.290520,0.614242,0.654110,0.659712,0.454141,0.519570,0.508994,0.384966,0.445627,0.525623,0.441124,0.485415,0.545600
test_0138,0.077454,2221.881930,0.699726,0.681377,0.621423,0.679813,0.235464,0.349422,0.223037,0.236841,0.288463,0.781073,0.784223,0.756733,0.802007,0.779699,0.753848,0.571807,0.562149,0.423529,0.644016,0.599439,0.551581
test_0139,0.022583,301.476747,0.618709,0.576087,0.466026,0.576269,0.101347,0.372532,0.108187,0.102054,0.168535,0.650530,0.580649,0.374067,0.614247,0.539493,0.323072,0.612244,0.611140,0.639713,0.597813,0.573066,0.527254
test_0140,0.074402,1031.945451,0.487910,0.469365,0.445498,0.472227,0.143184,0.347818,0.153787,0.141254,0.146690,0.474824,0.432417,0.386022,0.446369,0.442356,0.434398,0.547095,0.520180,0.491220,0.483352,0.482505,0.470355
test_0141,0.068298,1060.352844,0.609285,0.611300,0.612754,0.610895,0.341503,0.334228,0.366586,0.336458,0.312097,0.806706,0.791269,0.773960,0.642709,0.629144,0.627086,0.591047,0.587272,0.589159,0.396677,0.437516,0.460809
test_0142,0.220642,3006.560752,0.451310,0.415214,0.210261,0.402639,0.229540,0.419127,0.250962,0.233586,0.244873,0.544720,0.510150,0.204870,0.387452,0.334201,0.108455,0.353014,0.334663,0.234867,0.520054,0.481844,0.292853
test_0143,0.207275,1141.991590,0.468847,0.445139,0.279523,0.433353,0.187036,0.392831,0.218601,0.187424,0.149744,0.611261,0.555487,0.298095,0.446901,0.419493,0.278094,0.377030,0.372282,0.235250,0.440197,0.433296,0.306652
test_0144,0.152649,1637.328471,0.719561,0.675746,0.620961,0.682562,0.242368,0.356877,0.226946,0.244406,0.278906,0.822483,0.791777,0.764593,0.713983,0.662353,0.596424,0.829824,0.801948,0.775875,0.511952,0.446907,0.346954
test_0145,0.094360,1789.591725,0.723966,0.849947,0.863056,0.813778,0.135161,0.354152,0.101029,0.140948,0.265841,0.733950,0.893668,0.966995,0.730356,0.873337,0.914776,0.713861,0.809678,0.768866,0.717697,0.823104,0.801588
test_0146,0.069336,485.728439,0.435778,0.418170,0.404708,0.421972,0.165643,0.346225,0.152098,0.174310,0.190914,0.466342,0.435993,0.427406,0.523176,0.527241,0.529069,0.334070,0.296080,0.267104,0.419525,0.413366,0.395252
test_0147,0.060669,373.012259,0.459681,0.446301,0.277585,0.431071,0.092840,0.388386,0.096985,0.096722,0.112602,0.408984,0.404744,0.249273,0.482026,0.460698,0.227541,0.486846,0.477089,0.346927,0.460867,0.442674,0.286601
test_0148,0.109314,1906.496073,0.456852,0.489687,0.405474,0.470266,0.190779,0.362191,0.208390,0.178928,0.239194,0.492022,0.505789,0.470274,0.314668,0.387345,0.222212,0.563692,0.594500,0.563632,0.457027,0.471114,0.365780
test_0149,0.267090,2953.201119,0.461437,0.463045,0.286920,0.442487,0.209770,0.382239,0.259597,0.209895,0.165630,0.460757,0.508569,0.265268,0.480662,0.444255,0.270837,0.439351,0.444766,0.274892,0.464979,0.454589,0.336681
test_0150,0.049316,670.895834,0.601545,0.517788,0.371562,0.526184,0.171339,0.403479,0.172020,0.209756,0.157372,0.628164,0.606956,0.438830,0.621098,0.494325,0.365202,0.601309,0.610327,0.420393,0.555609,0.359543,0.261824
test_0151,0.082336,1455.560740,0.592543,0.645520,0.609431,0.625576,0.181249,0.349403,0.172870,0.190078,0.233782,0.557673,0.654152,0.579691,0.621657,0.732002,0.589165,0.542273,0.560114,0.571218,0.648569,0.635814,0.697650
test_0152,0.097412,1695.171034,0.297120,0.421346,0.500565,0.393137,0.128130,0.410625,0.148308,0.128683,0.161109,0.286972,0.455748,0.569876,0.249688,0.427753,0.553695,0.347245,0.420438,0.454180,0.304576,0.381446,0.424509
test_0153,0.087708,571.133519,0.571445,0.496640,0.295166,0.496048,0.170510,0.419178,0.162338,0.178498,0.169110,0.540927,0.468392,0.292914,0.615453,0.550120,0.335968,0.519851,0.442547,0.244612,0.609551,0.525501,0.307168
test_0154,0.160095,2597.875493,0.569453,0.554537,0.506952,0.553588,0.252427,0.349156,0.255742,0.249666,0.274374,0.568345,0.533865,0.466600,0.641048,0.605259,0.531840,0.501613,0.510797,0.489226,0.566805,0.568227,0.540143
test_0155,0.037109,595.352021,0.801272,0.803478,0.777237,0.799857,0.189815,0.337314,0.193643,0.185328,0.208768,0.741146,0.750755,0.723941,0.833802,0.857275,0.850491,0.741878,0.723319,0.671975,0.888262,0.882562,0.862541
test_0156,0.128052,1855.215430,0.556771,0.597515,0.506328,0.574925,0.276942,0.359816,0.290200,0.273032,0.295974,0.415528,0.485530,0.319648,0.650710,0.675646,0.606621,0.441059,0.501935,0.381650,0.719788,0.726950,0.717392
test_0157,0.210938,2855.459327,0.355958,0.463260,0.483481,0.433550,0.104391,0.371138,0.152528,0.104896,0.267438,0.349536,0.436671,0.406223,0.402811,0.477965,0.464355,0.312841,0.479014,0.613510,0.358645,0.459388,0.449837
test_0158,0.120850,1099.086067,0.552630,0.308679,0.193545,0.368531,0.176453,0.523892,0.230216,0.173999,0.156761,0.512469,0.259172,0.130000,0.396964,0.199397,0.100074,0.714992,0.434230,0.313963,0.586095,0.341918,0.230144
test_0159,0.140015,2350.605689,0.371882,0.348078,0.223412,0.340966,0.178693,0.394205,0.187837,0.174121,0.182876,0.462988,0.434662,0.311612,0.246755,0.235982,0.102872,0.394892,0.367434,0.256645,0.382893,0.354236,0.222517
test_0160,0.095520,1004.494008,0.494164,0.493388,0.439008,0.487430,0.096967,0.346402,0.086981,0.100401,0.184401,0.487124,0.472863,0.391243,0.507850,0.538622,0.570129,0.468702,0.464772,0.378391,0.512980,0.497293,0.416270
test_0161,0.135559,3060.802374,0.855628,0.826785,0.774678,0.829477,0.218029,0.348228,0.189213,0.221115,0.298021,0.912465,0.895616,0.861522,0.863810,0.836780,0.784291,0.700522,0.635776,0.524019,0.945716,0.938969,0.928878
test_0162,0.110046,1740.975712,0.492607,0.668733,0.418935,0.587600,0.105707,0.423175,0.112892,0.142353,0.094284,0.462181,0.694625,0.436475,0.562123,0.717661,0.478128,0.437082,0.671927,0.393741,0.509041,0.590721,0.367397
test_0163,0.070618,1132.625560,0.469914,0.467547,0.510469,0.473036,0.162883,0.352551,0.171223,0.161536,0.171490,0.515749,0.521055,0.585303,0.507352,0.511416,0.569801,0.357495,0.370264,0.424070,0.499061,0.467451,0.462701
test_0164,0.042175,524.376542,0.702328,0.702186,0.704238,0.702301,0.101391,0.333960,0.104071,0.101452,0.101193,0.708940,0.708203,0.711914,0.727000,0.726686,0.728433,0.687047,0.695816,0.706691,0.686323,0.678038,0.669911
test_0165,0.069763,841.602145,0.320595,0.349500,0.256985,0.330269,0.213187,0.376990,0.223313,0.206933,0.240829,0.214281,0.286561,0.167438,0.474594,0.527768,0.424513,0.244773,0.247885,0.135279,0.348733,0.335785,0.300709
test_0166,0.133606,4604.881113,0.458761,0.494337,0.346806,0.466881,0.163845,0.380287,0.191945,0.168943,0.138787,0.475491,0.513331,0.331688,0.412556,0.449767,0.328913,0.512154,0.539819,0.364412,0.434843,0.474431,0.362209
test_0167,0.059570,1093.139774,0.486263,0.494842,0.254266,0.464869,0.154617,0.400561,0.168095,0.164114,0.134498,0.446492,0.468242,0.241144,0.502375,0.507367,0.246906,0.526570,0.523670,0.282578,0.469615,0.480090,0.246438
test_0168,0.079468,817.960375,0.658689,0.576762,0.475200,0.589734,0.184651,0.385052,0.194276,0.184692,0.193547,0.659405,0.587618,0.504444,0.689938,0.576757,0.435780,0.734007,0.656557,0.556173,0.551408,0.486116,0.404401
test_0169,0.088989,746.421534,0.209647,0.212555,0.133100,0.202632,0.172611,0.382774,0.200468,0.172468,0.139262,0.223710,0.218881,0.094160,0.168658,0.173876,0.104262,0.205527,0.204535,0.147539,0.240693,0.252928,0.186439
test_0170,0.164917,1491.759339,0.429253,0.419371,0.428155,0.423331,0.173335,0.336200,0.185661,0.172408,0.167248,0.464087,0.448676,0.430663,0.407358,0.406801,0.441401,0.419228,0.406257,0.411903,0.426339,0.415749,0.428654
test_0171,0.094360,1181.912903,0.502399,0.544973,0.622374,0.541053,0.119398,0.372736,0.112539,0.129800,0.206534,0.529092,0.567682,0.645943,0.520851,0.587399,0.696369,0.477563,0.465788,0.488392,0.482090,0.559022,0.658790
test_0172,0.120178,2034.663235,0.344985,0.353281,0.219237,0.335554,0.217085,0.385046,0.253284,0.210742,0.206681,0.324722,0.299316,0.198932,0.361804,0.407830,0.235898,0.224945,0.262701,0.164411,0.468469,0.443278,0.277707
test_0173,0.096741,1937.031859,0.473440,0.501860,0.352406,0.476319,0.203801,0.377990,0.203273,0.208612,0.212171,0.420942,0.448010,0.313253,0.538112,0.571616,0.362605,0.426187,0.437412,0.363644,0.508520,0.550401,0.370121
test_0174,0.143982,2560.582411,0.773158,0.769904,0.766756,0.770512,0.261489,0.334727,0.259827,0.261710,0.265877,0.764209,0.761804,0.752382,0.862144,0.861641,0.860658,0.688564,0.680807,0.678683,0.777717,0.775364,0.775303
test_0175,0.065308,913.615049,0.411476,0.446865,0.474867,0.439468,0.117051,0.356184,0.113036,0.118957,0.121719,0.453893,0.500862,0.524495,0.442154,0.483772,0.507570,0.398522,0.431519,0.468379,0.351337,0.371306,0.399023
test_0176,0.148987,1589.562875,0.437737,0.485166,0.396532,0.460897,0.199364,0.367707,0.216675,0.193295,0.228673,0.534939,0.579445,0.567750,0.282881,0.373011,0.378018,0.500801,0.525255,0.351271,0.432326,0.462951,0.289089
test_0177,0.082092,1696.556208,0.322761,0.430935,0.256482,0.378716,0.188695,0.426593,0.223998,0.178540,0.176623,0.397062,0.493112,0.285887,0.314947,0.426880,0.224557,0.294087,0.425591,0.272150,0.284948,0.378156,0.243335
test_0178,0.065613,1245.482455,0.524569,0.566397,0.360294,0.530397,0.119384,0.390279,0.126376,0.121517,0.140855,0.565517,0.604961,0.370028,0.548699,0.587588,0.371581,0.506754,0.534312,0.390998,0.477305,0.538726,0.308569
test_0179,0.115601,1370.516849,0.512163,0.510897,0.478712,0.507610,0.226180,0.341039,0.222186,0.228857,0.245486,0.684991,0.693273,0.624244,0.500744,0.521277,0.528420,0.521153,0.513164,0.476857,0.341762,0.315874,0.285326
