image_id,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_13,hog_pca_14,hog_pca_15,hog_pca_16,hog_pca_17,hog_pca_18,hog_pca_19,hog_pca_20,hog_pca_21,hog_pca_22,hog_pca_23,hog_pca_24,hog_pca_25,hog_pca_26,hog_pca_27,hog_pca_28,hog_pca_29,hog_pca_30,hog_pca_31,hog_pca_32,hog_pca_33,hog_pca_34,hog_pca_35,hog_pca_36,hog_pca_37,hog_pca_38,hog_pca_39,hog_pca_40,hog_pca_41,hog_pca_42,hog_pca_43,hog_pca_44,hog_pca_45,hog_pca_46,hog_pca_47,hog_pca_48,hog_pca_49,hog_pca_50,hog_pca_51,hog_pca_52,hog_pca_53,hog_pca_54,hog_pca_55,hog_pca_56,hog_pca_57,hog_pca_58,hog_pca_59,hog_pca_60,hog_pca_61,hog_pca_62,hog_pca_63,hog_pca_64,hog_pca_65,hog_pca_66,hog_pca_67,hog_pca_68,hog_pca_69,hog_pca_70,hog_pca_71,hog_pca_72,hog_pca_73,hog_pca_74,hog_pca_75,hog_pca_76,hog_pca_77,hog_pca_78,hog_pca_79,hog_pca_80,hog_pca_81,hog_pca_82,hog_pca_83,hog_pca_84,hog_pca_85,hog_pca_86,hog_pca_87,hog_pca_88,hog_pca_89,hog_pca_90,hog_pca_91,hog_pca_92,hog_pca_93,hog_pca_94,hog_pca_95,hog_pca_96,hog_pca_97,hog_pca_98,hog_pca_99
train_Cardinal_0000,1.702546,-0.934446,0.344465,0.249573,0.795676,1.132339,0.154405,-0.045909,-0.022561,0.646716,-0.124361,0.006654,0.444897,-0.196040,0.514215,-0.301359,0.112965,-0.600497,0.061777,-0.351097,0.011802,0.424948,-0.086203,0.105403,0.116980,0.716128,-0.331934,-0.222016,-0.072915,0.094638,0.405412,0.343392,-0.581429,0.159047,-0.068753,0.161993,0.266373,-0.069241,0.042803,-0.429639,-0.038604,-0.206456,-0.040076,-0.255422,0.453337,-0.233124,-0.119545,-0.175169,-0.073545,0.067785,-0.160921,-0.031420,0.322373,-0.217750,-0.061527,0.167298,0.068496,-0.174526,0.538469,-0.056087,-0.323104,-0.079250,0.153905,-0.088936,-0.097037,-0.450058,-0.090998,-0.148610,-0.048735,0.198445,0.323185,0.111380,-0.066558,0.080600,0.128650,-0.146484,-0.104402,-0.033272,-0.111733,-0.242449,-0.137709,-0.095402,0.005707,-0.018894,-0.000135,-0.066213,0.118017,0.085908,0.132482,0.147991,-0.175295,0.055511,0.199368,-0.177340,-0.100006,0.017777,-0.089673,0.655820,0.119755,0.029517
train_Cardinal_0001,-0.750666,0.069658,-0.100212,-0.047567,-0.919991,0.207683,0.123033,0.387583,0.189490,-0.461870,0.126449,0.428573,0.083379,-0.577339,-0.078868,0.538520,-0.754397,0.382520,-0.119045,0.138146,-0.579762,-0.025425,-0.058555,-0.333541,0.666053,0.171247,0.436685,-0.408844,0.195243,-0.181074,0.119121,0.237133,0.547563,0.604038,0.772781,0.123936,-0.080552,-0.501523,0.068758,0.741457,0.595015,-0.149372,0.632039,-0.195993,0.172422,0.167204,-0.885235,-0.060161,0.172994,0.882598,0.020426,0.115846,-0.020648,0.067161,-0.264017,-0.501814,-0.226315,0.218260,-0.158300,0.168004,-0.012212,0.486587,-0.348233,-0.354351,0.245020,-0.030842,-0.262128,-0.130984,0.198541,0.536264,0.226612,0.247264,-0.452112,-0.123277,-0.090270,0.013927,-0.280630,-0.205186,0.019991,0.200470,-0.325823,0.344111,0.141599,-0.203292,-0.357530,-0.158575,0.136262,-0.070960,-0.110126,-0.079815,-0.077435,-0.013268,-0.218656,0.435654,-0.090602,-0.048661,-0.144100,-0.077456,0.057670,-0.179491
train_Cardinal_0002,0.022766,-0.860984,-0.170171,-0.131695,-0.512684,1.190014,-0.674963,0.394017,0.089911,0.333721,0.354849,0.551129,0.195919,0.158517,-0.067137,0.014243,0.521620,0.509546,0.688975,0.631445,0.551671,0.102310,-0.238470,-0.363180,0.069554,0.258815,0.300881,0.470200,-0.552821,0.472734,-0.611298,0.243283,0.417288,0.014667,0.989086,0.150770,0.132552,-0.290441,0.317250,-0.086134,0.183966,-0.071519,0.114690,0.543749,-0.292191,-0.479542,-0.268135,-0.138919,-0.437982,-0.043667,0.076657,-0.769537,-0.104925,0.238938,0.329174,0.010011,0.231266,0.264327,0.176104,-0.381523,-0.051230,-0.178956,0.201740,-0.020498,0.278280,0.453486,-0.132470,0.357935,-0.631665,0.513865,0.045006,0.389849,0.115851,-0.219533,0.438495,-0.048286,0.366588,0.227482,-0.039947,-0.166544,-0.348561,0.111158,0.420636,-0.398063,0.149235,0.241203,0.071713,-0.011068,-0.334385,0.022114,0.028961,0.145255,0.190790,-0.031697,-0.261058,-0.013195,-0.099819,-0.254069,-0.290046,0.107421
train_Cardinal_0003,2.239618,0.136382,-0.587550,-0.039610,-0.598231,-0.203970,-0.219794,-0.184235,0.165286,-0.214260,-0.017319,-0.254075,-0.303820,0.091877,0.191354,0.625672,-0.052902,0.105062,-0.114233,-0.008404,-0.132004,-0.609329,-0.702339,-0.208943,-0.112088,-0.146397,-0.375216,0.145034,0.066761,0.100627,-0.099062,-0.097910,-0.128021,-0.060615,-0.231638,0.174605,-0.195117,0.078389,0.222340,-0.205381,-0.203550,-0.031522,0.079476,-0.206098,0.053136,0.088932,-0.228548,0.039369,-0.188440,-0.021261,-0.167499,0.170045,-0.107885,0.321286,-0.046739,-0.168845,-0.178345,-0.035901,0.185112,-0.331530,0.211703,0.039824,-0.160074,0.021402,0.147908,-0.233898,-0.211594,-0.048513,-0.244627,-0.155637,0.077749,0.324011,0.054057,0.451526,0.199006,0.226419,-0.035917,-0.073911,-0.304710,0.218292,0.047645,-0.029058,-0.003991,-0.166044,-0.101371,0.349606,-0.197138,0.023494,0.179440,0.035977,0.082961,0.190574,0.085368,-0.018307,0.005883,0.145657,0.100933,-0.051427,-0.284994,-0.274804
train_Cardinal_0004,1.045680,1.131746,-0.682869,1.111657,-0.114496,0.639936,0.594700,-0.326750,0.349461,0.593001,1.455771,0.154026,-0.791216,-0.165958,0.275685,0.207745,-0.431795,-0.187464,-0.401280,-0.020413,0.197908,0.090981,-0.368413,0.548320,-0.086992,0.333749,0.217685,-0.179402,-0.087118,-0.131353,-0.244680,-0.027624,-0.046926,-0.201994,-0.086401,0.321627,0.793294,-0.162884,0.340686,0.340841,0.278930,0.556091,0.094247,0.322553,0.563394,-0.119307,0.077519,0.589962,0.564967,-0.125313,0.332112,0.586780,-0.567406,0.708128,-0.354798,0.313172,0.013001,0.207611,0.111246,-0.058238,0.318649,0.031021,-0.410616,-0.026832,-0.081890,0.284622,-0.464428,0.407776,0.021065,-0.426169,-0.128566,0.119715,-0.097301,-0.152645,0.300810,-0.219800,-0.175407,-0.070164,0.691246,0.470303,-0.221216,0.365493,-0.071233,0.205502,-0.074078,0.511487,-0.029179,-0.373297,-0.056587,0.121229,0.098798,-0.237289,0.066076,-0.184391,-0.124611,0.036320,0.163814,0.367282,-0.365606,-0.124286
train_Cardinal_0005,-0.666244,-1.027043,-0.166131,0.070750,0.069284,-0.167792,0.590107,0.309864,0.187115,0.180622,-0.670265,0.692211,-0.233718,-0.181038,-0.037900,-0.050715,-0.025654,0.766845,0.271820,0.330677,0.432650,-0.232788,-0.810187,-0.041619,0.102818,-0.195254,0.350529,0.125397,0.818951,-0.707720,0.315233,-0.055950,-0.473389,-0.012135,0.658329,-0.243760,0.605069,-0.344959,-0.282418,0.214420,0.181344,0.027113,-0.023128,0.338114,-0.020532,-0.198594,0.198189,0.157531,0.091858,-0.554584,-0.156100,0.039590,-0.085850,0.027308,-0.053086,-0.045577,-0.069753,0.247375,0.169576,-0.421791,-0.410015,-0.233559,0.181607,-0.233341,0.445539,0.100692,0.762862,0.224796,0.175561,-0.382274,0.140235,-0.090576,-0.508212,0.027153,0.016342,-0.529469,-0.113278,0.226043,-0.271590,0.425916,0.213949,-0.268447,-0.129585,0.054851,0.143291,-0.251216,-0.270818,0.204549,0.728510,-0.079406,-0.039618,0.360311,0.068073,0.273154,-0.006248,0.411066,0.196585,-0.215848,0.211956,-0.267378
train_Cardinal_0006,-0.580535,-1.248775,0.513732,-0.393214,-0.207981,-0.349990,0.683132,0.166389,0.803180,0.361656,-0.216125,-0.305885,0.452536,0.046734,0.013266,-0.783965,-0.724944,0.398721,0.312103,-0.529551,-0.037786,-0.562854,0.488188,-0.918317,-0.042096,0.200843,-0.676770,-0.364801,-0.663442,-0.409861,-0.246660,0.348193,0.333839,-0.400924,0.119899,0.450461,0.268308,0.796887,0.824633,0.271203,-0.037271,-0.283766,0.028929,0.373512,-0.116255,0.091565,0.072569,-0.240654,-0.179323,0.232714,-0.373561,0.017764,0.089456,-0.072254,-0.070331,-0.008696,0.012793,0.412678,0.675649,0.037303,-0.097406,0.093492,-0.115794,-0.353384,-0.060670,-0.065102,-0.092055,0.561050,-0.031031,-0.103936,-0.179534,-0.100356,0.173558,0.103612,0.098426,-0.184730,-0.353274,0.159798,0.146764,-0.518770,0.147822,-0.051839,0.074804,0.127247,-0.328325,0.177311,0.147165,-0.078862,0.172470,0.104977,-0.265922,0.135048,-0.018335,-0.384714,-0.204048,-0.217443,0.316182,-0.186284,0.054333,0.382780
train_Cardinal_0007,0.744867,-0.431652,-0.541290,-0.010314,0.104766,-0.858380,-0.254951,-0.565806,0.057649,-0.004300,-0.024484,1.261770,0.435169,-0.263258,0.250163,-0.139184,0.339700,-0.604483,-0.071948,-0.703184,-0.165588,-0.048117,0.207954,0.157201,-0.348348,0.046370,0.071414,-0.522060,0.455264,-0.591263,-0.053767,-0.473587,0.240549,0.019821,-0.149862,-0.341249,0.159881,-0.519613,0.168421,-0.034642,-0.386099,-0.467857,0.031905,0.091825,0.595322,0.154123,-0.282171,0.398239,-0.123430,0.033394,-0.183056,0.041215,0.102443,0.424548,0.480892,-0.329851,-0.245514,-0.240763,0.343258,-0.271897,-0.225975,-0.293792,-0.241616,0.143619,0.249107,0.115546,-0.441421,-0.049546,-0.048620,0.009629,0.303868,-0.134536,-0.128331,0.362167,0.200985,-0.017741,0.141883,0.192015,-0.031370,-0.265104,0.013544,0.409992,0.089888,0.140835,-0.192107,0.004540,-0.173693,0.041249,0.107657,-0.345869,0.116813,-0.262879,0.242788,-0.193402,0.353125,-0.176698,0.196762,-0.193502,0.046175,0.131868
train_Cardinal_0008,-0.797934,-1.377252,-0.285570,0.005771,-0.310807,-0.053378,0.204011,-0.015914,-0.033220,0.154648,0.086195,-0.216652,-0.265067,-0.195374,-0.420163,0.057662,0.341699,0.300476,0.140950,-0.013444,0.202536,0.148570,0.065465,0.226384,-0.021211,0.123594,0.478257,-0.394122,0.473254,-0.288050,-0.128786,-0.250732,-0.097059,-0.228303,0.092877,0.172783,0.171121,0.326401,-0.415795,-0.240007,0.068508,-0.004929,0.361315,-0.068038,-0.220103,-0.186471,0.124807,-0.265575,-0.052416,-0.061988,0.076738,0.034914,-0.080324,0.343378,0.429511,0.142488,0.225049,0.215496,0.305581,0.186915,-0.156365,-0.131628,-0.091116,0.135543,-0.225180,-0.163420,-0.225835,-0.072283,0.245693,0.282398,-0.169132,0.243433,0.101196,-0.436800,0.126193,0.046720,0.185658,0.179103,0.092542,-0.006751,-0.017819,0.189907,0.066978,0.097895,0.164296,-0.012800,-0.201743,0.111061,-0.104524,-0.112481,0.325585,-0.213874,-0.225288,-0.142462,-0.167349,-0.267240,-0.074106,0.080002,0.073103,0.159556
train_Cardinal_0009,0.061567,0.719543,-1.051982,0.875018,0.009427,0.541511,-0.773742,-0.040348,0.048591,-0.079416,0.394672,0.269509,0.055676,-0.557646,0.381291,0.327834,0.162544,-0.266470,-0.629030,0.333565,-0.098145,-0.157761,-0.315323,0.091526,-0.332344,-0.157547,0.090242,0.186034,0.012008,-0.816233,-0.103277,-0.152938,0.095908,0.216933,0.085392,0.323196,-0.025013,0.252711,-0.216451,0.062419,0.322046,0.145060,0.472650,-0.049702,0.092785,0.069805,0.219024,-0.029060,0.010546,-0.480270,0.287743,0.138957,-0.296928,0.065318,0.345218,-0.253587,-0.070638,0.124982,-0.077158,0.022936,0.095491,-0.217264,0.048962,-0.550265,0.077341,0.219236,-0.020174,-0.126692,-0.239396,0.050412,-0.066178,0.063122,0.418854,-0.329375,-0.114176,-0.114288,0.178899,0.043632,0.542275,-0.047549,-0.135990,0.295864,-0.149163,-0.197932,0.128350,-0.136427,-0.016061,-0.022208,-0.068564,-0.212435,-0.009179,-0.418542,-0.245709,-0.082271,-0.010252,-0.398860,-0.149841,-0.102194,-0.037261,0.120701
train_Cardinal_0010,0.381449,-1.259521,0.979776,0.554209,0.436134,-0.370404,0.107661,0.621675,0.031171,0.869452,0.255197,-0.405554,0.163932,-0.051713,-0.028309,0.333995,0.065540,0.254187,0.359423,-1.037346,0.156844,-0.399169,0.199407,-0.124094,0.195230,-0.244493,-0.574811,-0.047405,-0.303280,-0.301406,0.243511,-0.048431,-0.011255,0.120637,-0.066767,-0.199183,-0.180715,0.199957,-0.267144,0.280260,-0.655584,-0.159115,0.019155,-0.136887,0.179765,-0.035734,-0.494898,-0.059024,0.534167,-0.096551,0.182684,0.209953,0.257117,-0.164894,0.218785,0.112346,0.476530,-0.068487,-0.351646,-0.189122,0.280763,-0.378818,-0.126026,-0.047248,-0.027303,-0.183704,0.112590,-0.153120,0.060918,0.215971,-0.407591,0.296555,-0.001432,-0.096390,-0.551005,-0.066126,-0.078630,0.050456,0.343036,-0.038003,0.562095,0.242827,0.363599,-0.167040,0.112160,0.009388,0.000398,-0.058921,-0.266237,0.109177,0.151037,0.093233,-0.112964,-0.166671,0.147978,0.213965,0.051490,0.271044,-0.230296,0.164332
train_Cardinal_0011,-0.851948,-1.270667,0.708727,-0.691259,0.585586,0.782058,1.996160,0.497071,0.638711,0.452566,-0.521923,0.487571,-0.396800,0.111884,0.295405,0.920556,-0.046489,0.148277,-0.109448,-1.264349,0.784043,-0.052176,0.254821,-0.361408,0.584166,-0.149814,0.152862,0.915981,0.031845,-0.857224,0.078346,0.029277,-0.357156,1.033639,0.208448,0.063247,-0.155812,-0.359471,0.248206,-0.142838,-0.334389,0.667934,-0.589281,0.060568,-0.105084,-0.209591,0.546199,-0.632777,-0.181266,0.796590,0.032196,0.208873,0.191348,0.962146,-0.186933,0.344054,0.282659,-0.175689,-0.319001,-0.424392,0.144793,-0.061125,0.385600,-0.219392,-0.171075,0.156393,0.325734,0.052067,-0.522795,0.230143,-0.045092,-0.120995,0.004968,0.069012,0.631088,0.291928,0.007736,0.285790,0.293487,-0.111805,-0.386827,0.084171,-0.123218,0.144884,0.293887,-0.485173,-0.092498,0.217720,-0.195308,-0.478761,-0.242861,0.149149,0.026009,0.295130,-0.192459,0.054074,0.083730,-0.034988,0.263894,-0.132783
train_Cardinal_0012,-0.716095,-0.352376,0.065996,0.815234,-0.725772,0.043659,-0.724567,-0.154750,0.905382,0.428293,0.251823,0.680183,0.045628,0.569845,-0.777767,-0.670628,-0.337341,0.330069,0.304392,0.069103,-0.047683,-0.196648,-0.079568,-0.533079,-0.165873,-0.045973,0.204120,-0.335137,-0.125866,0.300191,0.306348,-0.091858,-0.278108,0.209159,-0.002485,-0.070185,-0.216288,0.515311,-0.140598,0.430227,-0.070438,0.025437,0.248636,-0.228407,-0.140636,0.329888,0.146136,0.026819,-0.091212,0.574024,0.277957,-0.061717,0.185522,-0.140470,-0.197795,0.232445,0.565971,0.517252,-0.153701,0.015682,-0.067552,0.001534,-0.187023,0.129994,-0.211271,0.446941,-0.226010,0.122829,-0.075958,-0.420825,-0.208814,-0.203377,0.193571,0.182000,0.353987,-0.024425,-0.121948,-0.066512,-0.122661,-0.043729,0.507975,-0.163115,-0.060720,-0.316843,0.129563,-0.083767,0.282648,0.267866,0.462773,-0.302331,0.040933,-0.016598,-0.118099,0.035962,0.064204,0.238378,-0.180538,0.537885,-0.386075,0.097671
train_Cardinal_0013,0.144621,0.704638,-0.897982,0.637001,0.413801,0.879890,0.151521,0.248928,-0.171975,0.313429,-1.082762,0.351560,-0.609190,-0.206023,0.052499,-0.120323,0.419812,-0.540858,-0.610351,0.564506,-0.071041,0.836571,-0.485644,-1.026412,0.552451,0.135949,-0.448133,-0.115345,-0.129970,0.782974,0.082142,0.107415,0.719973,0.200203,0.207818,0.306441,0.082798,0.153390,0.202475,-0.139623,-0.276133,0.285509,0.303471,-0.378920,0.285637,-0.158655,0.152220,0.433983,0.257393,-0.112583,-0.062921,0.163756,-0.089457,-0.099548,0.622269,0.150249,0.148499,-0.341189,-0.260062,-0.352954,0.271322,-0.498212,-0.106029,-0.258675,-0.005286,-0.088201,0.179545,0.375574,0.725043,0.058589,-0.234416,-0.034560,0.199705,0.291384,-0.279703,0.526005,-0.023868,-0.025391,-0.483685,-0.147339,0.096021,-0.038033,-0.281301,-0.547135,-0.009941,0.089956,0.171460,-0.173918,-0.154700,-0.167810,0.788247,-0.420824,0.113134,0.143695,-0.161545,-0.085603,-0.042343,-0.413551,0.108416,0.326178
train_Cardinal_0014,0.364219,-0.067082,2.545169,2.032373,-0.286731,-0.686172,-0.414621,0.093743,1.242248,0.123924,-0.450807,0.033892,-0.202290,0.458675,0.240752,-0.237041,-0.191358,0.197480,-0.283655,-0.273905,-0.137486,-0.171326,-0.110251,-0.501453,0.283348,-0.046876,0.095655,0.153251,-0.529272,-0.373991,0.542543,-0.006339,0.429799,0.061088,-0.367653,0.156259,0.042633,0.024655,0.248986,-0.248681,0.167569,-0.504794,-0.096458,0.327419,0.383868,-0.045399,0.290015,0.186190,-0.192593,-0.535059,-0.104789,-0.052022,0.404073,0.504106,0.269162,-0.064117,0.226589,-0.336483,-0.276658,0.035061,0.035345,0.356497,-0.024859,-0.049020,0.321648,-0.476340,0.235560,-0.329207,-0.334384,-0.046918,-0.036124,0.126930,-0.057059,0.051451,0.045690,0.265951,0.180184,0.082238,0.127995,0.364942,-0.153884,0.058360,-0.104345,-0.289483,0.091347,-0.110693,0.062648,-0.251145,0.066671,0.637121,-0.181797,-0.044903,-0.175442,0.256062,-0.131018,0.104161,-0.163176,-0.008541,-0.004864,0.450446
train_Cardinal_0015,-0.361582,-0.654907,-0.453815,0.711631,-0.508158,0.290904,-0.047128,0.233272,0.329787,0.130267,0.878740,0.078748,-0.025591,-0.040026,0.320567,0.704341,-0.372819,0.170679,-0.218568,-0.082469,0.082156,0.206068,0.174311,0.246275,-0.316746,0.299241,0.218505,-0.234387,0.055173,-0.427172,0.410603,0.252300,0.076164,0.148393,0.090139,-0.370022,-0.261909,0.404435,-0.046635,-0.306337,0.466039,-0.371786,0.004478,0.368753,-0.390394,0.190249,0.245738,-0.123163,0.204979,0.202347,0.186275,0.007316,-0.283321,0.016071,0.140600,-0.421135,-0.045412,-0.134588,-0.071133,-0.268102,0.023008,0.230987,-0.145501,0.239285,-0.247801,0.067389,-0.180348,0.113603,0.242558,0.111178,0.225566,-0.087047,-0.017907,0.134649,-0.238385,-0.187099,0.299119,0.153097,-0.059000,0.107001,0.014500,0.219293,0.229530,0.222658,0.194537,0.160730,0.174486,-0.169530,0.207760,0.091394,-0.163379,-0.130967,-0.023757,0.228378,0.073804,-0.208646,0.050602,-0.131567,-0.158300,0.037413
train_Cardinal_0016,-0.135317,0.453658,-0.873975,0.732515,0.260413,0.159794,0.598871,-1.576109,0.359915,0.578455,1.341329,-0.347761,0.981928,0.790764,-0.893152,-0.207502,-0.931015,-0.582967,0.264882,0.435102,0.308295,0.192943,0.147539,-0.426241,-0.041644,-0.522912,0.368412,0.106536,0.078055,0.283340,-0.093927,0.415108,0.296016,0.131228,0.817711,-0.459095,0.088021,-0.209603,-0.056106,-0.444902,0.049930,-0.088985,-0.214814,-0.060891,0.124551,-0.104075,0.233853,0.028510,0.392441,0.074445,0.190452,0.155155,0.605404,-0.222716,-0.111298,0.254409,0.422240,-0.435637,-0.264781,-0.030892,-0.016934,0.081424,0.291194,-0.288347,-0.330843,-0.022465,0.354053,0.262636,-0.182510,0.400182,-0.090583,0.120195,-0.387232,-0.164133,0.189706,0.420135,0.294301,-0.196966,0.453086,-0.391552,0.311482,-0.237354,0.198361,0.196904,-0.009600,0.307105,-0.116265,0.102075,0.296200,0.150784,0.016128,0.114372,0.102667,0.092083,0.244560,-0.010968,-0.196583,0.035305,0.241486,0.032880
train_Cardinal_0017,-0.119830,0.544235,0.408069,-1.341501,-0.087363,-0.343155,0.316035,0.223615,-0.110851,-0.340915,-0.505970,-0.025728,-0.343038,-0.607777,-0.484970,-0.274838,-0.043068,-0.251320,0.041430,-0.371130,-0.668207,-0.835391,0.145795,-0.105643,-0.074444,0.874520,0.676504,-0.311564,-0.104058,-0.172756,0.222011,-0.099486,0.278644,0.331668,0.221589,0.053652,0.619253,-0.015151,-0.073209,-0.178256,-0.583524,-0.361222,0.152143,-0.190250,0.391667,0.422830,-0.219335,-0.057958,0.358004,0.268716,0.007887,0.055234,0.252269,-0.079560,-0.025957,-0.305197,-0.310786,-0.436514,-0.287617,-0.267671,0.205442,0.027935,0.302084,0.088320,-0.004053,0.295340,-0.449438,0.050676,-0.130124,-0.120380,0.050200,0.167299,0.219317,-0.429183,-0.083402,0.204637,0.110808,0.089411,-0.244517,0.111689,0.162841,0.036210,0.022732,-0.081355,0.009752,-0.092503,-0.106270,0.063742,0.224383,0.202588,-0.007679,0.295024,0.006782,0.243494,-0.046465,0.038221,0.217267,0.011011,0.254114,-0.053702
train_Cardinal_0018,0.275524,-0.235308,0.406040,-1.176610,-1.380665,-0.282600,0.216673,0.519427,0.061621,1.095924,-0.452386,0.571887,0.575790,1.067501,0.154961,-0.858206,-0.416612,1.000755,-0.176378,0.524750,0.367840,0.397379,-1.144208,-0.038044,-0.032461,-0.852142,0.198419,-0.469315,-0.603633,-0.291332,0.267976,-0.264317,-0.314205,-0.348249,-0.950008,0.019075,0.279005,-0.136331,-0.306886,0.262084,0.683640,-0.026970,0.082874,0.317453,0.184183,0.269309,0.196906,0.079786,0.196024,0.743848,-0.216300,0.291078,0.053204,0.124291,0.309456,0.458937,0.340853,-0.393214,-0.059596,0.618005,-0.151492,0.088710,0.376525,0.011509,-0.234345,-0.278838,0.130506,-0.154512,-0.430097,-0.180934,-0.026973,0.122017,0.037100,0.054353,-0.125776,0.207830,0.534067,-0.077628,-0.000738,0.341841,0.436980,0.237582,-0.049368,-0.071654,-0.032551,-0.023410,-0.035354,-0.302282,0.067934,-0.043064,0.084229,-0.109482,0.469111,-0.133333,-0.139534,-0.325580,-0.231023,0.098468,0.188403,-0.189160
train_Cardinal_0019,-0.739217,0.101249,1.002578,1.206649,-0.730210,-0.531227,-0.310553,-0.037155,0.182388,0.096396,-0.624288,-0.489253,-0.647518,-0.240351,-0.103137,0.181529,0.141790,-0.565955,0.264850,0.416943,0.027952,-0.069617,0.005991,0.355643,0.465424,0.392068,-0.399373,-0.191968,-0.430182,-0.125766,0.194277,0.044247,0.217398,0.306799,0.131486,-0.127830,0.101550,0.111912,-0.382228,-0.067590,-0.078135,0.110267,-0.039184,0.383824,0.159537,0.172791,0.157358,-0.010260,-0.381218,-0.226775,0.027933,0.230815,0.022201,0.274858,-0.426238,0.192446,-0.391366,-0.313967,-0.420387,0.171648,0.042530,-0.209132,-0.347311,0.341693,-0.053730,-0.174606,0.231869,-0.181792,-0.052898,0.119541,-0.467533,-0.073768,-0.339113,-0.035196,-0.007515,-0.082383,0.300667,0.129100,0.261182,-0.175071,-0.080447,0.074269,-0.069945,0.106607,-0.164133,-0.021426,0.111209,-0.374773,-0.075137,0.039546,-0.149587,-0.104906,0.087558,-0.232762,0.344893,0.074444,-0.151574,-0.090242,0.034305,-0.186563
train_Cardinal_0020,0.188009,-1.216214,0.558588,-0.775768,-0.812124,-0.052866,0.719341,0.780700,0.543704,-0.149391,-0.708680,-0.061009,-0.129600,0.920401,-0.268727,-0.430188,0.706937,0.024379,-0.690653,-0.158220,-0.024617,0.403561,0.025831,0.378888,-0.620265,-0.462197,0.404708,0.000105,0.233975,0.377125,-0.372601,0.873365,0.456412,0.331549,-0.034648,0.089988,-0.492512,0.397418,-0.059888,0.322770,0.147368,0.132406,-0.232316,-0.166684,-0.167408,0.382502,0.148935,-0.354277,-0.446956,0.074450,0.241130,0.062248,0.152395,-0.159182,-0.457783,-0.130081,-0.102453,-0.199444,-0.178350,0.568043,0.384268,0.038182,-0.179564,0.048619,-0.060660,0.022714,0.009190,-0.115967,0.196478,0.285401,0.106250,-0.040579,0.013116,0.128562,0.023885,0.489270,0.174630,-0.511027,0.521167,0.374768,-0.343763,0.425305,0.048393,0.435949,0.099679,0.181293,0.382036,0.010622,0.036748,0.262433,0.006669,-0.076830,0.071201,-0.045764,0.166235,-0.150687,-0.087067,0.263811,-0.052269,0.138736
train_Cardinal_0021,1.352689,-0.049277,-0.141882,0.277604,0.489701,0.725927,-0.558133,0.515250,-0.549402,0.243511,-0.306225,0.733715,-0.888597,0.640062,0.147635,0.481820,-0.368175,0.286688,0.452342,0.716880,0.089316,-0.732936,0.859124,0.451697,-0.033781,-0.150666,0.173744,0.013586,-0.059203,-0.100253,-0.226109,0.438195,-0.201951,0.091162,0.462453,-0.153922,0.468792,-0.281900,0.116331,0.289236,0.268492,-0.064629,0.148498,-0.023543,0.059422,0.158694,0.212586,0.247422,-0.143790,-0.011202,-0.108527,-0.161801,0.415733,-0.199813,0.013177,0.065852,-0.049140,0.107731,-0.163414,0.208639,0.094668,-0.229940,0.114128,-0.057540,0.149186,0.172932,-0.265539,-0.075122,-0.049485,-0.212727,0.056466,-0.191886,-0.119479,0.068947,-0.108433,0.065804,0.260453,-0.277710,-0.123552,-0.046161,-0.065653,0.156836,0.012095,-0.114389,-0.101604,-0.205653,-0.190278,-0.183636,0.028541,-0.177535,0.102891,0.134593,0.202293,-0.283096,0.041734,0.065922,0.066632,-0.075066,-0.078609,-0.318911
train_Cardinal_0022,0.057700,0.578062,-0.460443,0.409418,0.026328,0.933996,-0.346873,-0.086673,-0.179506,1.261778,-0.118283,0.617085,0.642732,-0.073786,-0.475858,-0.847887,-0.063281,-0.041995,-0.137148,0.287483,0.101067,-0.841191,-0.299201,0.039679,-0.652465,0.571629,-0.440479,-0.053809,0.139384,0.345798,0.064166,-0.599199,0.398894,0.034947,0.328019,-0.403610,-0.519811,0.206038,-0.171533,0.415570,0.346234,0.051270,-0.271671,0.204963,-0.071717,0.102521,0.505124,-0.237710,0.171090,-0.117350,-0.490385,0.370458,0.005304,0.253357,0.281566,0.057184,-0.365372,0.386356,-0.339701,-0.121023,0.341364,0.221751,-0.188199,-0.246748,0.079086,-0.072386,-0.053448,-0.285034,-0.367839,0.219472,-0.272249,0.079619,-0.179688,-0.017034,0.150986,-0.406611,-0.702434,0.153344,-0.124822,-0.372959,0.290373,-0.078858,0.135154,0.278796,0.103603,-0.110763,0.126217,-0.251711,0.091696,0.207733,0.186268,-0.302369,0.199053,-0.014911,-0.610059,0.127693,0.363389,0.295229,-0.119460,-0.112724
