image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
train_House_Sparrow_0039,0.002808,0.042786,0.016235,0.010925,0.012451,0.015076,0.026855,0.032898,0.039124,0.043640,0.045471,0.065979,0.124756,0.141541,0.146484,0.074158,0.042175,0.020813,0.009949,0.008240,0.009583,0.009521,0.007385,0.005615,0.005798,0.006409,0.006348,0.007874,0.007507,0.005615,0.004517,0.001465,0.003174,0.044739,0.017517,0.015686,0.015564,0.022278,0.036804,0.045532,0.050476,0.057556,0.107666,0.142761,0.149902,0.088013,0.056091,0.030212,0.011963,0.010132,0.008850,0.008057,0.009583,0.008667,0.007507,0.006287,0.005432,0.006226,0.006775,0.007751,0.006958,0.005249,0.004700,0.001892,0.003479,0.049255,0.021118,0.018860,0.039307,0.041992,0.046265,0.048706,0.074402,0.158264,0.145691,0.111816,0.055176,0.030457,0.023682,0.015259,0.011841,0.009888,0.009094,0.009705,0.009583,0.007996,0.007507,0.006348,0.006409,0.006287,0.006653,0.007690,0.005981,0.005066,0.004395,0.001831
train_House_Sparrow_0040,0.001282,0.002075,0.002563,0.005737,0.005737,0.006470,0.008545,0.008850,0.010376,0.011475,0.013977,0.020935,0.025574,0.036255,0.054138,0.073242,0.104126,0.125061,0.114014,0.122437,0.090637,0.059021,0.030823,0.013916,0.009460,0.008606,0.010803,0.013611,0.005981,0.002625,0.000854,0.000793,0.001404,0.003174,0.005798,0.007874,0.009888,0.008728,0.011719,0.010559,0.011475,0.015015,0.020569,0.033203,0.059814,0.095032,0.161133,0.152161,0.134338,0.097168,0.047302,0.030518,0.011963,0.010498,0.007141,0.006958,0.004333,0.007019,0.005005,0.004639,0.005676,0.008057,0.010376,0.001465,0.002197,0.005859,0.012146,0.016418,0.016479,0.016296,0.016235,0.019897,0.033875,0.058960,0.098938,0.162659,0.173706,0.144104,0.088135,0.036255,0.015503,0.010986,0.007568,0.008179,0.007141,0.006165,0.005676,0.004578,0.003113,0.002747,0.001587,0.001648,0.001587,0.001831,0.004517,0.015015
train_House_Sparrow_0041,0.000000,0.000183,0.003235,0.013672,0.016357,0.014221,0.012512,0.012024,0.016174,0.020813,0.023315,0.024597,0.028931,0.032227,0.032776,0.037598,0.043091,0.045471,0.060364,0.118042,0.180115,0.066895,0.035461,0.026550,0.027832,0.032166,0.048218,0.025024,0.002136,0.000000,0.000000,0.000000,0.000000,0.000549,0.007568,0.016846,0.015564,0.012390,0.012939,0.015442,0.016235,0.019226,0.023315,0.029053,0.029236,0.030396,0.033630,0.033325,0.035400,0.048218,0.049316,0.057068,0.082092,0.138977,0.117859,0.034851,0.021912,0.023865,0.028748,0.032410,0.029114,0.004211,0.000244,0.000000,0.000122,0.003052,0.012390,0.019226,0.015564,0.014099,0.016357,0.020935,0.023621,0.027649,0.031067,0.033875,0.033875,0.033142,0.036072,0.033081,0.035522,0.033142,0.036987,0.042358,0.038086,0.046692,0.054199,0.088135,0.114258,0.039490,0.019043,0.018799,0.021179,0.020081,0.018982,0.018921
train_Red_winged_Blackbird_0000,0.000122,0.005066,0.013306,0.009705,0.004272,0.002869,0.001648,0.001099,0.001648,0.006165,0.032776,0.077759,0.084717,0.080566,0.092590,0.098999,0.092590,0.081543,0.073303,0.061829,0.048157,0.038513,0.030884,0.021484,0.013916,0.011780,0.005371,0.004028,0.001526,0.000488,0.000427,0.000854,0.000671,0.004028,0.009644,0.009460,0.006775,0.003357,0.002502,0.002563,0.001221,0.003174,0.013672,0.057861,0.089355,0.051575,0.057373,0.067688,0.078613,0.066650,0.074341,0.068542,0.065674,0.060486,0.054993,0.048035,0.035706,0.028381,0.015686,0.011658,0.006653,0.002075,0.001160,0.000427,0.000671,0.004395,0.006226,0.008667,0.005249,0.005615,0.006104,0.015076,0.048523,0.114380,0.097229,0.109802,0.117920,0.105286,0.092163,0.091187,0.060303,0.034058,0.021057,0.013428,0.009216,0.006104,0.004944,0.004211,0.002869,0.003723,0.003723,0.003235,0.001953,0.001404,0.000854,0.000427
train_Red_winged_Blackbird_0001,0.003601,0.025513,0.044983,0.014771,0.023132,0.010376,0.005859,0.009644,0.013916,0.026123,0.047607,0.071533,0.083374,0.088501,0.076477,0.067688,0.065247,0.057861,0.050842,0.043030,0.034790,0.032166,0.026733,0.024536,0.018372,0.013672,0.007385,0.005249,0.003479,0.001770,0.000916,0.000854,0.000061,0.002136,0.049866,0.035889,0.027954,0.007996,0.007263,0.013306,0.023682,0.044678,0.038513,0.042114,0.038147,0.049255,0.060059,0.069336,0.070435,0.071960,0.057495,0.061523,0.045898,0.041992,0.033630,0.028931,0.021973,0.018311,0.016235,0.009705,0.005554,0.003418,0.002136,0.000549,0.107727,0.090271,0.062744,0.041687,0.043823,0.044434,0.050354,0.043396,0.037231,0.034485,0.029541,0.027222,0.027039,0.025757,0.020325,0.020874,0.022949,0.020508,0.019531,0.018616,0.021545,0.020874,0.021667,0.024292,0.022034,0.019104,0.020325,0.017273,0.018311,0.013977,0.007080,0.005005
train_Red_winged_Blackbird_0002,0.000000,0.001343,0.003052,0.003296,0.017090,0.041687,0.045837,0.053650,0.084656,0.094238,0.077332,0.057617,0.045410,0.042969,0.045837,0.054932,0.051880,0.040100,0.029297,0.013794,0.007690,0.008423,0.009399,0.015930,0.069946,0.080933,0.003662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001160,0.003357,0.004517,0.008301,0.012573,0.027100,0.062073,0.077881,0.084412,0.086548,0.062805,0.077759,0.071899,0.052246,0.054749,0.051331,0.035706,0.018860,0.007507,0.006165,0.006348,0.007446,0.010437,0.020142,0.069397,0.075745,0.003540,0.000000,0.000000,0.000000,0.000000,0.000000,0.001038,0.003601,0.009216,0.010986,0.013062,0.053833,0.096741,0.104004,0.112793,0.103027,0.091675,0.058838,0.032349,0.024109,0.025452,0.029785,0.013550,0.004150,0.003479,0.004333,0.005493,0.006042,0.007202,0.008911,0.013367,0.027527,0.077942,0.057190,0.000305,0.000000,0.000000
train_Red_winged_Blackbird_0003,0.024048,0.026794,0.022461,0.019836,0.020142,0.018799,0.017761,0.017700,0.018860,0.018188,0.021851,0.021606,0.023682,0.025330,0.028687,0.031311,0.038879,0.047791,0.073914,0.107056,0.096863,0.089233,0.055481,0.039124,0.028015,0.018311,0.012451,0.010193,0.007812,0.005859,0.005554,0.006409,0.022888,0.025635,0.025208,0.022278,0.019287,0.019592,0.018982,0.019043,0.019897,0.020386,0.020081,0.023987,0.022461,0.024719,0.028076,0.029846,0.034363,0.040710,0.043884,0.061523,0.089844,0.079407,0.078979,0.065613,0.046326,0.038818,0.019287,0.014404,0.009460,0.004517,0.004944,0.005554,0.027954,0.038086,0.033142,0.025879,0.026733,0.025208,0.027466,0.026489,0.026184,0.028992,0.030518,0.028442,0.033264,0.033630,0.042114,0.046082,0.061829,0.066833,0.059326,0.050049,0.049072,0.048950,0.039001,0.034180,0.020264,0.016052,0.012573,0.008667,0.006836,0.006531,0.004822,0.014832
train_Red_winged_Blackbird_0004,0.000000,0.000610,0.011536,0.032104,0.006653,0.003113,0.003906,0.021423,0.100647,0.213013,0.098694,0.045227,0.038330,0.084656,0.145691,0.091858,0.054138,0.031799,0.012024,0.003113,0.000732,0.000427,0.000244,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.001892,0.012390,0.032471,0.007019,0.003052,0.001892,0.007385,0.025879,0.139771,0.166382,0.113159,0.061340,0.130737,0.125610,0.090271,0.049927,0.021667,0.006653,0.002014,0.000183,0.000122,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003296,0.030701,0.015198,0.003540,0.002869,0.019043,0.107727,0.249695,0.088074,0.050720,0.120972,0.118591,0.082642,0.048645,0.030640,0.013611,0.009094,0.004028,0.000671,0.000061,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Red_winged_Blackbird_0005,0.041565,0.037048,0.011963,0.004944,0.002319,0.003052,0.003235,0.003723,0.004395,0.004639,0.005066,0.014709,0.309937,0.470825,0.048035,0.010681,0.006409,0.004150,0.002075,0.002625,0.001953,0.001282,0.001343,0.000793,0.000854,0.000977,0.000671,0.000427,0.000061,0.000183,0.000061,0.000000,0.019165,0.050781,0.015137,0.007751,0.004456,0.004211,0.002869,0.004089,0.003235,0.004089,0.004333,0.004150,0.003052,0.004822,0.004883,0.007141,0.040344,0.396912,0.402771,0.009094,0.002075,0.001404,0.001343,0.000549,0.000549,0.000610,0.000122,0.000061,0.000000,0.000000,0.000000,0.000000,0.029907,0.045959,0.015320,0.009216,0.005432,0.004761,0.004211,0.004150,0.003296,0.003174,0.004150,0.003662,0.003723,0.004211,0.004822,0.005920,0.005859,0.006775,0.007202,0.142273,0.666138,0.018066,0.001648,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Red_winged_Blackbird_0006,0.060791,0.010986,0.012268,0.008667,0.008118,0.003967,0.004089,0.006714,0.006531,0.007568,0.014343,0.020325,0.029297,0.033813,0.039673,0.044800,0.050232,0.055298,0.060120,0.058655,0.061401,0.058594,0.055908,0.047180,0.043396,0.040039,0.032104,0.026855,0.029663,0.026611,0.021851,0.020142,0.061218,0.013245,0.013245,0.009644,0.006714,0.004272,0.004761,0.008484,0.008972,0.016724,0.027588,0.038879,0.043945,0.049927,0.055969,0.062866,0.067200,0.068176,0.064331,0.062256,0.054932,0.046082,0.038696,0.035217,0.028564,0.028625,0.027649,0.022095,0.014648,0.008911,0.003540,0.002625,0.065857,0.021423,0.019165,0.020142,0.026245,0.028198,0.036926,0.047546,0.055359,0.063538,0.072815,0.068298,0.066284,0.064758,0.058594,0.051941,0.043945,0.038513,0.029236,0.026245,0.021606,0.016724,0.013367,0.010437,0.008423,0.007263,0.005737,0.004395,0.002991,0.001831,0.001526,0.000671
train_Red_winged_Blackbird_0007,0.089294,0.030701,0.138367,0.077820,0.017700,0.022888,0.030273,0.025391,0.019653,0.016113,0.021606,0.027954,0.034302,0.042908,0.040344,0.055237,0.046997,0.042297,0.042114,0.043884,0.037170,0.016907,0.017151,0.012756,0.017456,0.013367,0.010681,0.006897,0.000305,0.000305,0.000488,0.000671,0.061035,0.037048,0.014038,0.007874,0.007080,0.006531,0.008423,0.013794,0.012756,0.014099,0.031982,0.139038,0.072449,0.022156,0.017883,0.021851,0.025024,0.039673,0.045776,0.050781,0.062500,0.079773,0.054504,0.037231,0.028381,0.024170,0.016724,0.015076,0.015747,0.007690,0.008057,0.000854,0.039001,0.041382,0.031433,0.042542,0.037781,0.050964,0.069031,0.074280,0.139893,0.088013,0.038635,0.037964,0.036072,0.030212,0.026978,0.030945,0.027954,0.021423,0.018982,0.015259,0.016357,0.015076,0.015747,0.014832,0.007141,0.008789,0.008484,0.006714,0.006592,0.001099,0.000244,0.000183
train_Red_winged_Blackbird_0008,0.003479,0.003540,0.005432,0.006409,0.006409,0.006836,0.005798,0.004883,0.005432,0.005310,0.004089,0.003723,0.002136,0.002319,0.002258,0.002014,0.002441,0.005798,0.005371,0.007690,0.015076,0.030823,0.048279,0.067017,0.094055,0.137390,0.181580,0.177063,0.097717,0.041687,0.012695,0.005249,0.003357,0.003601,0.004822,0.006104,0.006348,0.007568,0.006042,0.006348,0.004211,0.005737,0.005127,0.005371,0.003540,0.006348,0.007324,0.009949,0.009094,0.009644,0.012695,0.014832,0.027527,0.077148,0.181396,0.257019,0.192871,0.085327,0.029419,0.007629,0.002502,0.000977,0.000122,0.000000,0.002991,0.003357,0.004089,0.006042,0.006042,0.007812,0.007446,0.008057,0.010132,0.012756,0.012756,0.013611,0.011536,0.013611,0.017700,0.032959,0.074341,0.122437,0.134460,0.099060,0.055725,0.049438,0.053711,0.050232,0.047363,0.039978,0.034302,0.025635,0.020813,0.012573,0.006287,0.002747
train_Red_winged_Blackbird_0009,0.002014,0.015930,0.019348,0.007141,0.004211,0.002686,0.002441,0.009094,0.010742,0.012695,0.013916,0.015381,0.020813,0.027832,0.042725,0.065247,0.090149,0.077942,0.070129,0.069824,0.050659,0.039612,0.041809,0.046021,0.034851,0.027832,0.034851,0.042114,0.045837,0.033997,0.015015,0.007141,0.003906,0.022705,0.015076,0.005920,0.003662,0.002747,0.004089,0.017334,0.015015,0.015869,0.025269,0.034729,0.051819,0.110779,0.101074,0.096619,0.067383,0.058350,0.054260,0.058411,0.051575,0.046570,0.039368,0.037842,0.030518,0.013733,0.007812,0.003906,0.001587,0.000610,0.000488,0.000977,0.003601,0.013977,0.020874,0.009583,0.005310,0.003784,0.005249,0.019958,0.029114,0.056396,0.156372,0.101562,0.088135,0.075745,0.062805,0.055542,0.056396,0.066345,0.053711,0.039124,0.033630,0.018494,0.010681,0.004883,0.002747,0.002075,0.000793,0.001038,0.000732,0.000549,0.000305,0.000488
train_Red_winged_Blackbird_0010,0.000977,0.027283,0.115356,0.047791,0.023682,0.015869,0.011353,0.008850,0.006836,0.006470,0.004883,0.004456,0.003662,0.033569,0.032715,0.010803,0.009888,0.010010,0.009460,0.010010,0.010864,0.011353,0.013000,0.013855,0.014832,0.018005,0.023804,0.086731,0.243408,0.155640,0.009521,0.005066,0.002075,0.046021,0.103699,0.044189,0.024170,0.014526,0.011047,0.009766,0.006775,0.006592,0.004272,0.004578,0.003967,0.003845,0.004395,0.047241,0.022644,0.011353,0.010620,0.011963,0.012756,0.012695,0.014587,0.014343,0.017944,0.020508,0.043152,0.190063,0.211365,0.060364,0.007935,0.000549,0.002441,0.054626,0.093994,0.043274,0.021912,0.015259,0.011414,0.009033,0.051758,0.024719,0.011597,0.010315,0.009460,0.008667,0.009521,0.008850,0.008972,0.010315,0.010498,0.010864,0.011108,0.012756,0.014221,0.016113,0.016846,0.033447,0.186401,0.211426,0.062744,0.006470,0.000977,0.000000
train_Red_winged_Blackbird_0011,0.001282,0.007385,0.011902,0.009460,0.010376,0.011597,0.009216,0.007996,0.006104,0.005981,0.005310,0.003601,0.004578,0.005737,0.007385,0.015137,0.075195,0.246338,0.469849,0.032349,0.008606,0.004944,0.005188,0.004517,0.002319,0.002747,0.003052,0.003967,0.004517,0.009033,0.003296,0.001038,0.000854,0.006653,0.011963,0.010010,0.010925,0.012268,0.009338,0.008179,0.008118,0.005981,0.004883,0.005554,0.004028,0.004639,0.006226,0.007690,0.012756,0.064331,0.181702,0.178406,0.394165,0.010437,0.006226,0.004944,0.005371,0.004333,0.003845,0.005310,0.007690,0.002380,0.000549,0.000244,0.001953,0.011169,0.014526,0.014404,0.014465,0.011536,0.010864,0.007507,0.006836,0.004883,0.004761,0.004395,0.004639,0.005127,0.004883,0.007996,0.008484,0.007812,0.011414,0.018799,0.036499,0.178589,0.124817,0.444580,0.034485,0.003967,0.000549,0.000061,0.000000,0.000000,0.000000,0.000000
train_Red_winged_Blackbird_0012,0.000183,0.018555,0.062378,0.049927,0.028137,0.011658,0.006775,0.005310,0.004089,0.003967,0.003784,0.068726,0.098267,0.017090,0.016174,0.031433,0.047363,0.142578,0.083130,0.070923,0.077698,0.070923,0.068359,0.010742,0.001648,0.000000,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.018066,0.059875,0.036865,0.034790,0.017212,0.007202,0.006348,0.004761,0.005737,0.007141,0.013062,0.151428,0.020996,0.028931,0.048462,0.060974,0.124268,0.138367,0.066589,0.065125,0.061707,0.016479,0.003296,0.001648,0.000610,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053528,0.036621,0.030396,0.028625,0.015076,0.011230,0.008362,0.007629,0.006714,0.008545,0.093262,0.123413,0.045105,0.052734,0.054993,0.071411,0.179871,0.096863,0.040039,0.020813,0.008179,0.002747,0.001892,0.001587,0.000305,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Red_winged_Blackbird_0013,0.002441,0.042603,0.026184,0.009583,0.005859,0.002991,0.001892,0.001648,0.001465,0.001221,0.002075,0.001160,0.001160,0.001892,0.001709,0.002136,0.002258,0.002258,0.003113,0.012085,0.807373,0.024658,0.009766,0.005981,0.003479,0.004211,0.006042,0.004700,0.003296,0.002075,0.001038,0.001648,0.002441,0.043274,0.028015,0.009338,0.005432,0.002747,0.001709,0.001465,0.001404,0.001892,0.001221,0.002075,0.000793,0.001648,0.002502,0.001343,0.002075,0.002319,0.003174,0.004333,0.004883,0.006836,0.797241,0.044739,0.011597,0.007751,0.003845,0.001526,0.001099,0.001221,0.000061,0.000000,0.002869,0.039490,0.031433,0.010315,0.005249,0.002625,0.001709,0.001404,0.001709,0.001709,0.001404,0.001221,0.002136,0.001160,0.001587,0.002197,0.002197,0.003723,0.003601,0.004211,0.004517,0.005310,0.006104,0.006592,0.088440,0.749207,0.010071,0.005859,0.001770,0.000122,0.000061,0.000000
train_Red_winged_Blackbird_0014,0.007751,0.005859,0.005981,0.006714,0.006409,0.007935,0.007324,0.005188,0.006104,0.006653,0.006287,0.005615,0.005188,0.007202,0.006775,0.006958,0.008423,0.013733,0.017639,0.019348,0.026917,0.085815,0.115540,0.075195,0.155518,0.284790,0.039368,0.018982,0.011047,0.008972,0.005859,0.008911,0.007385,0.006409,0.006714,0.006714,0.007324,0.007812,0.007141,0.005615,0.005188,0.005798,0.005371,0.006165,0.006409,0.006165,0.007812,0.008057,0.010986,0.012329,0.018494,0.023987,0.029236,0.048340,0.129761,0.132996,0.138306,0.301270,0.032654,0.009888,0.003479,0.001953,0.000183,0.000061,0.015015,0.009277,0.013062,0.015564,0.015930,0.017273,0.018005,0.017761,0.019165,0.016541,0.013489,0.015869,0.015564,0.018188,0.018372,0.019348,0.019897,0.021667,0.024963,0.027344,0.030823,0.032166,0.046204,0.082886,0.104126,0.234497,0.104492,0.010559,0.001770,0.000122,0.000000,0.000061
train_Red_winged_Blackbird_0015,0.000000,0.000610,0.013000,0.029480,0.017944,0.014893,0.009949,0.004883,0.003113,0.003662,0.010376,0.114014,0.253052,0.222290,0.093018,0.038086,0.010681,0.009094,0.009338,0.009033,0.011597,0.009705,0.008667,0.009460,0.010071,0.008728,0.009216,0.008301,0.008423,0.008789,0.007935,0.032593,0.000000,0.000000,0.003784,0.022461,0.026978,0.017151,0.013184,0.006592,0.004333,0.003418,0.002747,0.002197,0.002502,0.013306,0.147888,0.359680,0.138611,0.058228,0.020630,0.010437,0.010010,0.008362,0.008301,0.009033,0.007568,0.007690,0.011719,0.011230,0.011292,0.009705,0.012451,0.038513,0.000000,0.000000,0.002563,0.024902,0.024719,0.018311,0.012085,0.008240,0.085144,0.239136,0.273438,0.067566,0.042114,0.038269,0.014404,0.010254,0.010315,0.008545,0.009277,0.006531,0.007507,0.008484,0.007690,0.007141,0.007996,0.006165,0.006470,0.007324,0.006714,0.006775,0.007385,0.024536
train_Red_winged_Blackbird_0016,0.001160,0.002502,0.003357,0.003479,0.003784,0.006104,0.005737,0.006287,0.005920,0.006470,0.008850,0.008301,0.007324,0.007263,0.008118,0.008545,0.011780,0.018250,0.025146,0.036987,0.050903,0.089722,0.138000,0.272400,0.161987,0.054932,0.030396,0.012024,0.002747,0.000671,0.000488,0.000366,0.001038,0.002502,0.004150,0.003845,0.003723,0.006165,0.006775,0.006348,0.007385,0.006592,0.009949,0.012451,0.009216,0.010803,0.013428,0.020386,0.036621,0.056702,0.091492,0.199219,0.286499,0.119080,0.048462,0.024597,0.007751,0.004089,0.000671,0.000061,0.000000,0.000000,0.000000,0.000000,0.001587,0.003723,0.003784,0.004028,0.004944,0.007690,0.006714,0.007751,0.007812,0.009888,0.010986,0.014343,0.023071,0.030823,0.045166,0.114624,0.266113,0.266602,0.097046,0.042480,0.018433,0.006836,0.003601,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Red_winged_Blackbird_0017,0.011902,0.006836,0.007935,0.008728,0.008972,0.009949,0.009460,0.010193,0.008545,0.010681,0.007385,0.008484,0.034546,0.271729,0.244812,0.142212,0.044128,0.039856,0.026062,0.027466,0.016724,0.008728,0.007202,0.008423,0.006409,0.007446,0.002930,0.000977,0.000732,0.000244,0.000244,0.000061,0.009888,0.008057,0.010376,0.012512,0.012573,0.011108,0.010193,0.010681,0.009338,0.009399,0.009094,0.009460,0.009155,0.016113,0.230164,0.291199,0.150879,0.064087,0.035645,0.029846,0.015686,0.007996,0.008606,0.008179,0.006897,0.002319,0.000183,0.000244,0.000061,0.000061,0.000000,0.000000,0.011597,0.009705,0.011230,0.014221,0.012573,0.011414,0.011230,0.011658,0.009399,0.009460,0.008728,0.009521,0.008911,0.084595,0.366821,0.194397,0.084473,0.042603,0.025940,0.023804,0.009644,0.008423,0.008301,0.007019,0.003845,0.000244,0.000122,0.000061,0.000061,0.000000,0.000000,0.000000
train_Red_winged_Blackbird_0018,0.013550,0.012512,0.006531,0.008057,0.011780,0.019043,0.024963,0.031433,0.029907,0.037476,0.040283,0.044128,0.049561,0.055237,0.057861,0.050964,0.050049,0.049927,0.046814,0.045715,0.044678,0.041504,0.039917,0.034180,0.033569,0.027344,0.028992,0.020874,0.015869,0.010498,0.006775,0.010010,0.013611,0.012939,0.005066,0.003357,0.003479,0.003235,0.005920,0.009033,0.014160,0.019287,0.025208,0.033936,0.046021,0.061218,0.075500,0.073364,0.064636,0.063232,0.058167,0.055054,0.054321,0.045593,0.043945,0.039185,0.034485,0.029358,0.025452,0.022888,0.020386,0.016418,0.010376,0.011169,0.129822,0.074158,0.058716,0.056396,0.049255,0.053223,0.057434,0.057922,0.056213,0.054077,0.050659,0.034668,0.031982,0.029968,0.027222,0.022339,0.019592,0.018616,0.022827,0.021179,0.018982,0.013550,0.011475,0.007507,0.006409,0.004089,0.002930,0.001770,0.002075,0.001221,0.001526,0.002197
train_Red_winged_Blackbird_0019,0.000061,0.000000,0.000244,0.000366,0.000244,0.000427,0.001038,0.000977,0.001404,0.001160,0.001892,0.003174,0.002930,0.004456,0.007996,0.014771,0.025452,0.036194,0.049011,0.065857,0.088623,0.114258,0.113953,0.113281,0.102722,0.077942,0.057678,0.043152,0.031677,0.022034,0.012085,0.004944,0.000000,0.000061,0.000244,0.000305,0.000244,0.000488,0.000488,0.001221,0.001343,0.001648,0.002319,0.002625,0.003174,0.005249,0.006775,0.009888,0.014832,0.020447,0.030945,0.036133,0.057800,0.076355,0.099060,0.116699,0.131653,0.132874,0.116333,0.075867,0.031616,0.011841,0.007324,0.004150,0.000000,0.000122,0.000244,0.000366,0.000061,0.000244,0.001282,0.003296,0.006775,0.011353,0.017700,0.039978,0.064880,0.097717,0.117737,0.119019,0.110657,0.093628,0.084412,0.065125,0.043762,0.027161,0.018311,0.013000,0.009155,0.010254,0.008972,0.009460,0.007996,0.005920,0.006714,0.004700
train_Red_winged_Blackbird_0020,0.000366,0.052429,0.063843,0.051025,0.020935,0.014771,0.012512,0.016602,0.026978,0.039185,0.055481,0.077454,0.089600,0.102783,0.089722,0.079529,0.068054,0.045532,0.032471,0.022766,0.014099,0.009216,0.005981,0.004211,0.001465,0.000549,0.000427,0.000854,0.000549,0.000305,0.000061,0.000244,0.013794,0.065552,0.048279,0.046631,0.019775,0.012939,0.013428,0.018250,0.027161,0.042603,0.061340,0.087158,0.100464,0.111023,0.097778,0.082886,0.059448,0.038086,0.025513,0.013977,0.007263,0.003479,0.001526,0.000671,0.000366,0.000183,0.000305,0.000122,0.000000,0.000000,0.000000,0.000000,0.230835,0.154114,0.164246,0.135132,0.102234,0.075256,0.054688,0.034729,0.017883,0.011292,0.008118,0.004456,0.002869,0.001465,0.000610,0.000671,0.000366,0.000183,0.000305,0.000244,0.000122,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
